Outlet_ID,Outlet_Name,Avg_Employees,Avg_Employee_Turnover,Avg_Customer_Satisfaction,Total_Complaints,Staff_Status,Insight,Recommendation
OUT0635,Franchise Outlet 0635,11.0,8.08,3.29,906.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0636,Franchise Outlet 0636,21.0,8.67,3.23,1080.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0637,Franchise Outlet 0637,21.0,7.11,3.54,846.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0638,Franchise Outlet 0638,22.0,8.07,3.51,820.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0639,Franchise Outlet 0639,23.0,6.05,4.14,690.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0640,Franchise Outlet 0640,13.0,7.1,3.65,809.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0641,Franchise Outlet 0641,18.0,6.46,4.09,630.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0642,Franchise Outlet 0642,20.0,6.79,3.98,714.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0643,Franchise Outlet 0643,22.0,5.66,4.04,670.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0644,Franchise Outlet 0644,8.0,6.1,3.88,673.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0645,Franchise Outlet 0645,17.0,9.07,3.1,1086.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0646,Franchise Outlet 0646,25.0,5.9,4.09,683.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0647,Franchise Outlet 0647,24.0,5.71,4.09,638.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0648,Franchise Outlet 0648,19.0,7.78,3.56,847.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0649,Franchise Outlet 0649,26.0,7.96,3.58,911.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0650,Franchise Outlet 0650,19.0,10.55,2.8,1221.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0651,Franchise Outlet 0651,19.0,5.13,4.3,678.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0652,Franchise Outlet 0652,10.0,7.65,3.41,830.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0653,Franchise Outlet 0653,15.0,10.28,2.87,1106.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0654,Franchise Outlet 0654,18.0,7.07,3.73,805.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0655,Franchise Outlet 0655,9.0,5.33,4.05,668.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0656,Franchise Outlet 0656,13.0,6.43,4.06,784.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0657,Franchise Outlet 0657,29.0,10.05,2.92,1152.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0658,Franchise Outlet 0658,12.0,8.66,3.16,1041.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0659,Franchise Outlet 0659,15.0,10.54,2.74,1308.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0660,Franchise Outlet 0660,14.0,7.38,3.61,775.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0661,Franchise Outlet 0661,15.0,8.57,3.11,1065.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0662,Franchise Outlet 0662,8.0,9.41,2.93,1110.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0663,Franchise Outlet 0663,16.0,8.48,3.19,988.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0664,Franchise Outlet 0664,18.0,6.86,3.79,794.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0665,Franchise Outlet 0665,26.0,6.87,3.82,766.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0666,Franchise Outlet 0666,18.0,8.32,3.33,982.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0667,Franchise Outlet 0667,19.0,7.04,3.93,704.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0668,Franchise Outlet 0668,23.0,8.69,3.11,1081.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0669,Franchise Outlet 0669,21.0,5.27,4.22,656.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0670,Franchise Outlet 0670,14.0,10.58,2.79,1223.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0671,Franchise Outlet 0671,16.0,7.82,3.76,789.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0672,Franchise Outlet 0672,16.0,6.23,3.86,740.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0673,Franchise Outlet 0673,21.0,6.17,3.83,785.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0674,Franchise Outlet 0674,23.0,9.23,2.97,1117.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0675,Franchise Outlet 0675,13.0,8.28,3.15,1026.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0676,Franchise Outlet 0676,21.0,6.24,3.89,727.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0677,Franchise Outlet 0677,27.0,7.34,3.68,780.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0678,Franchise Outlet 0678,19.0,8.41,3.38,904.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0679,Franchise Outlet 0679,21.0,7.35,3.57,824.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0680,Franchise Outlet 0680,18.0,6.25,4.12,674.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0681,Franchise Outlet 0681,18.0,8.66,3.17,1005.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0682,Franchise Outlet 0682,18.0,10.53,2.89,1293.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0683,Franchise Outlet 0683,15.0,5.61,4.08,668.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0684,Franchise Outlet 0684,24.0,9.17,3.19,1023.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0685,Franchise Outlet 0685,26.0,6.05,3.79,735.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0686,Franchise Outlet 0686,25.0,10.77,2.66,1298.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0687,Franchise Outlet 0687,21.0,7.71,3.56,802.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0688,Franchise Outlet 0688,17.0,9.51,3.03,1066.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0689,Franchise Outlet 0689,17.0,8.02,3.65,859.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0690,Franchise Outlet 0690,18.0,7.26,3.61,869.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0691,Franchise Outlet 0691,16.0,9.43,3.22,930.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0692,Franchise Outlet 0692,6.0,7.86,3.15,982.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0693,Franchise Outlet 0693,19.0,6.85,3.71,731.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0694,Franchise Outlet 0694,13.0,6.94,4.09,666.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0695,Franchise Outlet 0695,10.0,5.34,4.14,650.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0696,Franchise Outlet 0696,15.0,9.97,2.74,1236.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0697,Franchise Outlet 0697,20.0,8.45,3.42,879.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0698,Franchise Outlet 0698,27.0,6.53,3.7,712.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0699,Franchise Outlet 0699,22.0,5.23,4.24,708.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0700,Franchise Outlet 0700,20.0,9.66,3.1,1024.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0701,Franchise Outlet 0701,19.0,6.82,3.59,783.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0702,Franchise Outlet 0702,19.0,6.22,4.14,715.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0703,Franchise Outlet 0703,13.0,6.29,4.19,657.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0704,Franchise Outlet 0704,24.0,9.54,3.16,1032.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0705,Franchise Outlet 0705,18.0,6.53,4.09,694.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0706,Franchise Outlet 0706,7.0,7.8,3.37,875.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0707,Franchise Outlet 0707,16.0,6.54,4.11,687.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0708,Franchise Outlet 0708,23.0,7.75,3.52,888.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0709,Franchise Outlet 0709,18.0,8.78,3.31,964.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0710,Franchise Outlet 0710,10.0,9.96,3.09,1082.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0711,Franchise Outlet 0711,15.0,8.2,3.21,925.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0712,Franchise Outlet 0712,28.0,6.43,3.86,678.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0713,Franchise Outlet 0713,16.0,5.87,4.12,741.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0714,Franchise Outlet 0714,14.0,7.64,3.66,818.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0715,Franchise Outlet 0715,23.0,10.44,2.85,1222.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0716,Franchise Outlet 0716,25.0,5.84,4.18,724.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0717,Franchise Outlet 0717,13.0,6.52,3.86,735.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0718,Franchise Outlet 0718,23.0,6.16,3.86,734.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0719,Franchise Outlet 0719,15.0,8.69,3.17,1018.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0720,Franchise Outlet 0720,22.0,6.4,4.05,679.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0721,Franchise Outlet 0721,6.0,7.19,3.9,687.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0722,Franchise Outlet 0722,17.0,9.69,2.98,1203.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0723,Franchise Outlet 0723,22.0,7.42,3.88,711.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0724,Franchise Outlet 0724,19.0,8.33,3.64,838.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0725,Franchise Outlet 0725,8.0,8.67,3.03,1088.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0726,Franchise Outlet 0726,19.0,6.78,3.67,713.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0727,Franchise Outlet 0727,25.0,9.73,2.86,1172.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0728,Franchise Outlet 0728,17.0,9.27,3.0,1028.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0729,Franchise Outlet 0729,12.0,8.36,3.31,1039.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0730,Franchise Outlet 0730,13.0,7.72,3.27,936.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0731,Franchise Outlet 0731,7.0,10.27,2.99,1173.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0732,Franchise Outlet 0732,10.0,6.45,3.96,701.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0733,Franchise Outlet 0733,18.0,5.62,4.15,691.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0734,Franchise Outlet 0734,23.0,5.82,4.2,694.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0735,Franchise Outlet 0735,16.0,6.12,4.14,711.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0736,Franchise Outlet 0736,21.0,7.15,3.92,682.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0737,Franchise Outlet 0737,13.0,5.56,4.1,767.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0738,Franchise Outlet 0738,24.0,10.06,2.78,1237.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0739,Franchise Outlet 0739,17.0,8.96,3.02,1092.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0740,Franchise Outlet 0740,11.0,8.95,3.45,938.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0741,Franchise Outlet 0741,20.0,8.81,3.11,1008.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0742,Franchise Outlet 0742,23.0,7.88,3.4,869.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0743,Franchise Outlet 0743,13.0,5.89,4.06,667.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0744,Franchise Outlet 0744,23.0,7.29,3.53,827.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0745,Franchise Outlet 0745,19.0,9.21,3.14,999.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0746,Franchise Outlet 0746,9.0,9.77,2.85,1204.0,Critical,"High employee turnover, low customer satisfaction and high complaints indicate significant staff-related issues.","Review employee retention strategies, workload distribution and provide targeted staff training."
OUT0747,Franchise Outlet 0747,19.0,7.39,3.32,847.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0748,Franchise Outlet 0748,21.0,7.78,3.49,820.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
OUT0749,Franchise Outlet 0749,17.0,8.96,2.94,1084.0,Needs Attention,"Staff performance requires attention due to concerns related to turnover, customer satisfaction or complaints.",Monitor employee turnover and improve staff training and customer service practices.
OUT0750,Franchise Outlet 0750,25.0,5.85,4.05,678.0,Stable,Staff performance appears stable with healthy customer service indicators.,Maintain current staff management practices and continue monitoring staff performance.
