Outlet_ID,Outlet_Name,Month,Product_Category,Product_Type,SKU_ID,Closing_Stock_Units,Safety_Stock_Units,Reorder_Point_Units,Demand_Forecast_Next_Month_Units,Stock_Status,Replenishment_Required,Recommended_Replenishment_Units,Stock_Availability_%,Inventory_Turnover_Ratio,Wastage_Units,Freshness_Rate_%,Shelf_Life_Days,Agent_Action,Agent_Priority,Agent_Explanation
OUT0041,Franchise Outlet 0041,2025-12,Food & Beverage,Perishable,SKU-0041-01,508,772,1115,2574.0,Critical,Yes,2838,19.7,25.84,98,96.5,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0747,Franchise Outlet 0747,2023-07,Packaged Goods,Non-Perishable,SKU-0747-02,97,193,386,642.3333333333334,Critical,Yes,738,15.1,25.12,7,98.9,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0590,Franchise Outlet 0590,2023-02,Seasonal Products,Seasonal,SKU-0590-05,266,418,1022,1393.0,Critical,Yes,1545,19.1,27.18,40,97.4,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0174,Franchise Outlet 0174,2024-09,Personal Care,Non-Perishable,SKU-0174-04,317,538,1196,1795.0,Critical,Yes,2016,17.7,20.18,18,99.0,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0226,Franchise Outlet 0226,2025-10,Food & Beverage,Perishable,SKU-0226-01,128,257,428,855.3333333333334,Critical,Yes,984,15.0,24.45,17,98.2,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0190,Franchise Outlet 0190,2025-09,Seasonal Products,Seasonal,SKU-0190-05,238,332,553,1105.666666666667,Critical,Yes,1200,21.5,27.39,31,97.4,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0069,Franchise Outlet 0069,2025-04,Personal Care,Non-Perishable,SKU-0069-04,223,394,525,1312.333333333333,Critical,Yes,1483,17.0,32.83,5,99.7,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0508,Franchise Outlet 0508,2023-10,Beverages,Perishable,SKU-0508-03,76,150,233,499.6666666666667,Critical,Yes,574,15.2,24.47,19,96.0,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0340,Franchise Outlet 0340,2023-10,Seasonal Products,Seasonal,SKU-0340-05,1210,982,2510,3274.666666666667,Critical,Yes,3047,37.0,19.3,72,97.7,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0302,Franchise Outlet 0302,2024-07,Packaged Goods,Non-Perishable,SKU-0302-02,128,134,313,446.3333333333333,Critical,Yes,452,28.7,13.52,3,99.1,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0222,Franchise Outlet 0222,2023-06,Packaged Goods,Non-Perishable,SKU-0222-02,260,714,1349,2381.0,Critical,Yes,2835,10.9,26.52,21,99.1,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0582,Franchise Outlet 0582,2024-09,Packaged Goods,Non-Perishable,SKU-0582-02,629,681,1665,2271.666666666667,Critical,Yes,2324,27.7,14.95,13,99.4,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0599,Franchise Outlet 0599,2024-08,Personal Care,Non-Perishable,SKU-0599-04,343,349,737,1162.666666666667,Critical,Yes,1169,29.5,17.79,10,99.1,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0314,Franchise Outlet 0314,2023-08,Personal Care,Non-Perishable,SKU-0314-04,528,936,1560,3120.333333333333,Critical,Yes,3528,16.9,22.18,21,99.3,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0082,Franchise Outlet 0082,2023-08,Packaged Goods,Non-Perishable,SKU-0082-02,206,825,1558,2748.666666666667,Critical,Yes,3368,7.5,25.58,21,99.2,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0216,Franchise Outlet 0216,2024-01,Food & Beverage,Perishable,SKU-0216-01,117,335,558,1116.0,Critical,Yes,1334,10.5,31.49,38,96.5,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0728,Franchise Outlet 0728,2024-06,Beverages,Perishable,SKU-0728-03,272,482,696,1608.333333333333,Critical,Yes,1818,16.9,26.46,40,97.4,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0109,Franchise Outlet 0109,2023-10,Personal Care,Non-Perishable,SKU-0109-04,518,686,1295,2285.333333333333,Critical,Yes,2453,22.7,25.88,16,99.4,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0591,Franchise Outlet 0591,2025-04,Food & Beverage,Perishable,SKU-0591-01,805,779,1817,2596.0,Critical,Yes,2570,31.0,18.65,117,95.6,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0491,Franchise Outlet 0491,2025-12,Food & Beverage,Perishable,SKU-0491-01,60,66,168,218.3333333333333,Critical,Yes,224,27.5,17.89,4,98.3,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0712,Franchise Outlet 0712,2024-11,Packaged Goods,Non-Perishable,SKU-0712-02,501,943,1886,3144.333333333333,Critical,Yes,3586,15.9,22.27,17,99.5,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0178,Franchise Outlet 0178,2024-01,Beverages,Perishable,SKU-0178-03,298,761,1099,2536.666666666667,Critical,Yes,3000,11.7,40.65,143,95.6,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0592,Franchise Outlet 0592,2025-01,Packaged Goods,Non-Perishable,SKU-0592-02,739,796,1946,2653.666666666667,Critical,Yes,2711,27.8,20.25,24,99.1,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0715,Franchise Outlet 0715,2025-07,Seasonal Products,Seasonal,SKU-0715-05,92,124,317,414.3333333333333,Critical,Yes,446,22.2,18.1,6,98.6,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0291,Franchise Outlet 0291,2026-03,Food & Beverage,Perishable,SKU-0291-01,147,219,510,728.6666666666666,Critical,Yes,801,20.2,22.46,34,95.9,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0714,Franchise Outlet 0714,2026-02,Personal Care,Non-Perishable,SKU-0714-04,306,476,1111,1588.0,Critical,Yes,1758,19.3,21.51,8,99.5,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0307,Franchise Outlet 0307,2025-07,Packaged Goods,Non-Perishable,SKU-0307-02,104,234,390,779.0,Critical,Yes,909,13.4,21.67,2,99.7,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0296,Franchise Outlet 0296,2023-10,Food & Beverage,Perishable,SKU-0296-01,419,458,916,1526.666666666667,Critical,Yes,1566,27.4,22.32,76,95.2,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0572,Franchise Outlet 0572,2023-02,Packaged Goods,Non-Perishable,SKU-0572-02,580,688,1223,2292.0,Critical,Yes,2400,25.3,18.96,8,99.6,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0365,Franchise Outlet 0365,2025-04,Seasonal Products,Seasonal,SKU-0365-05,115,223,322,742.6666666666666,Critical,Yes,851,15.5,33.25,20,97.4,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0286,Franchise Outlet 0286,2025-06,Food & Beverage,Perishable,SKU-0286-01,80,138,352,459.0,Critical,Yes,517,17.4,21.33,10,98.1,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0139,Franchise Outlet 0139,2023-10,Personal Care,Non-Perishable,SKU-0139-04,261,406,722,1352.333333333333,Critical,Yes,1497,19.3,22.6,10,99.3,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0211,Franchise Outlet 0211,2024-01,Food & Beverage,Perishable,SKU-0211-01,245,372,620,1241.666666666667,Critical,Yes,1369,19.7,25.23,24,98.1,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0236,Franchise Outlet 0236,2023-12,Food & Beverage,Perishable,SKU-0236-01,178,170,378,566.6666666666666,Critical,Yes,559,31.4,23.5,26,96.0,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0109,Franchise Outlet 0109,2026-02,Personal Care,Non-Perishable,SKU-0109-04,419,776,1465,2585.0,Critical,Yes,2942,16.2,23.62,30,98.9,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0111,Franchise Outlet 0111,2023-04,Food & Beverage,Perishable,SKU-0111-01,299,739,1232,2463.0,Critical,Yes,2903,12.1,30.35,81,96.1,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0542,Franchise Outlet 0542,2024-11,Packaged Goods,Non-Perishable,SKU-0542-02,304,852,1136,2840.333333333333,Critical,Yes,3388,10.7,37.86,21,99.3,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0663,Franchise Outlet 0663,2024-12,Beverages,Perishable,SKU-0663-03,109,336,448,1121.333333333333,Critical,Yes,1348,9.7,29.26,33,97.0,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0670,Franchise Outlet 0670,2023-12,Seasonal Products,Seasonal,SKU-0670-05,119,179,259,597.0,Critical,Yes,657,19.9,26.88,15,97.4,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0008,Franchise Outlet 0008,2024-05,Beverages,Perishable,SKU-0008-03,133,186,414,621.0,Critical,Yes,674,21.4,20.62,13,97.7,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0609,Franchise Outlet 0609,2024-09,Personal Care,Non-Perishable,SKU-0609-04,177,159,406,530.3333333333334,Critical,Yes,512,33.4,20.41,2,99.6,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0154,Franchise Outlet 0154,2024-06,Personal Care,Non-Perishable,SKU-0154-04,207,272,453,907.0,Critical,Yes,972,22.8,19.24,2,99.7,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0585,Franchise Outlet 0585,2025-02,Seasonal Products,Seasonal,SKU-0585-05,78,236,420,787.6666666666666,Critical,Yes,946,9.9,32.86,15,98.4,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0321,Franchise Outlet 0321,2023-07,Food & Beverage,Perishable,SKU-0321-01,124,213,355,708.6666666666666,Critical,Yes,798,17.5,19.76,17,97.0,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0266,Franchise Outlet 0266,2023-03,Food & Beverage,Perishable,SKU-0266-01,385,482,964,1605.0,Critical,Yes,1702,24.0,21.45,56,97.0,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0431,Franchise Outlet 0431,2024-10,Food & Beverage,Perishable,SKU-0431-01,131,332,480,1108.333333333333,Critical,Yes,1309,11.8,36.79,39,96.6,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0593,Franchise Outlet 0593,2023-12,Beverages,Perishable,SKU-0593-03,88,172,268,575.0,Critical,Yes,659,15.3,33.6,12,98.0,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0305,Franchise Outlet 0305,2023-01,Seasonal Products,Seasonal,SKU-0305-05,105,121,242,402.0,Critical,Yes,418,26.1,24.36,11,97.3,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0221,Franchise Outlet 0221,2025-03,Food & Beverage,Perishable,SKU-0221-01,213,640,925,2134.0,Critical,Yes,2561,10.0,30.84,92,95.9,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0196,Franchise Outlet 0196,2024-12,Food & Beverage,Perishable,SKU-0196-01,396,960,1387,3199.0,Critical,Yes,3763,12.4,30.15,108,96.3,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0188,Franchise Outlet 0188,2023-02,Beverages,Perishable,SKU-0188-03,140,166,295,553.0,Critical,Yes,579,25.3,17.6,9,98.0,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0165,Franchise Outlet 0165,2025-06,Seasonal Products,Seasonal,SKU-0165-05,689,803,1517,2675.666666666667,Critical,Yes,2790,25.8,22.7,68,97.4,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0097,Franchise Outlet 0097,2023-02,Packaged Goods,Non-Perishable,SKU-0097-02,91,573,891,1910.0,Critical,Yes,2392,4.8,28.35,18,99.1,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0468,Franchise Outlet 0468,2024-11,Beverages,Perishable,SKU-0468-03,426,458,967,1528.333333333333,Critical,Yes,1560,27.9,23.32,56,96.4,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0360,Franchise Outlet 0360,2023-05,Seasonal Products,Seasonal,SKU-0360-05,358,356,790,1185.0,Critical,Yes,1183,30.2,17.73,16,98.5,90,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0618,Franchise Outlet 0618,2023-01,Beverages,Perishable,SKU-0618-03,358,484,807,1614.0,Critical,Yes,1740,22.2,22.38,34,97.9,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0566,Franchise Outlet 0566,2025-10,Food & Beverage,Perishable,SKU-0566-01,117,362,563,1205.666666666667,Critical,Yes,1451,9.7,29.21,28,97.8,14,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0512,Franchise Outlet 0512,2023-11,Packaged Goods,Non-Perishable,SKU-0512-02,225,222,494,741.0,Critical,Yes,738,30.4,19.84,7,99.1,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0558,Franchise Outlet 0558,2023-06,Beverages,Perishable,SKU-0558-03,492,536,1311,1787.666666666667,Critical,Yes,1832,27.5,16.76,59,96.5,30,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0089,Franchise Outlet 0089,2023-07,Personal Care,Non-Perishable,SKU-0089-04,188,182,425,608.3333333333334,Critical,Yes,602,30.9,22.76,2,99.7,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0729,Franchise Outlet 0729,2024-11,Personal Care,Non-Perishable,SKU-0729-04,267,425,803,1418.333333333333,Critical,Yes,1576,18.8,24.3,4,99.7,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0407,Franchise Outlet 0407,2025-11,Packaged Goods,Non-Perishable,SKU-0407-02,155,285,538,948.6666666666666,Critical,Yes,1079,16.3,21.51,2,99.8,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0599,Franchise Outlet 0599,2025-09,Personal Care,Non-Perishable,SKU-0599-04,112,370,781,1234.0,Critical,Yes,1492,9.1,21.46,4,99.7,365,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
OUT0297,Franchise Outlet 0297,2024-10,Packaged Goods,Non-Perishable,SKU-0297-02,222,294,719,981.0,Critical,Yes,1053,22.6,20.72,10,99.0,180,URGENT_REORDER,High,Stock is critically low compared with inventory requirements. Immediate replenishment is recommended.
