Record_ID,Outlet_ID,Outlet_Name,Outlet_Type,City,State,Region,Month,Footfall,Orders,Conversion_Rate_%,Average_Order_Value_INR,Sales_Revenue_INR,COGS_INR,Operating_Cost_INR,Marketing_Spend_INR,Profit_INR,Profit_Margin_%,Employees,Employee_Turnover_%,Customer_Satisfaction_1_5,Complaints
REC000125,OUT0337,Franchise Outlet 0337,Franchise,Dehradun,Uttarakhand,North,2023-05,3981.0,599.0,15.06,1680.71,1006742.88,503026.75,143565.47,57662.35,302488.31,30.05,15,13.48,2.73,34.0
REC000126,OUT0296,Franchise Outlet 0296,Franchise,Bhubaneswar,Odisha,East,2024-06,6325.0,1568.0,24.8,643.44,1008919.85,579059.73,287668.12,27353.15,114838.86,11.38,21,9.81,3.48,21.0
REC000127,OUT0073,Franchise Outlet 0073,Franchise,Indore,Madhya Pradesh,West,2025-07,2667.0,356.0,13.35,1479.01,526526.53,330690.33,148561.48,37481.85,9792.86,1.86,13,15.32,3.09,21.0
REC000128,OUT0292,Franchise Outlet 0292,Franchise,Vijayawada,Andhra Pradesh,South,2025-07,4135.0,1143.0,27.65,677.76,774684.83,472153.95,132312.51,55757.41,114460.96,14.78,18,2.79,3.59,17.0
REC000129,OUT0052,Franchise Outlet 0052,Franchise,Vijayawada,Andhra Pradesh,South,2026-04,3981.0,1136.0,28.55,536.39,609340.93,308487.04,139388.99,32464.27,129000.63,21.17,26,6.94,2.93,25.0
REC000130,OUT0566,Franchise Outlet 0566,Franchise,Bhubaneswar,Odisha,East,2024-10,5570.0,997.0,17.92,948.47,945627.91,459443.33,233840.99,60287.59,192056.01,20.31,22,11.57,3.39,27.0
REC000131,OUT0291,Franchise Outlet 0291,Franchise,Kochi,Kerala,South,2025-02,3226.0,798.0,24.75,764.73,610252.16,377658.3,127536.68,30570.96,74486.22,12.21,16,14.18,3.65,19.0
REC000132,OUT0265,Franchise Outlet 0265,Franchise,Kolkata,West Bengal,East,2025-06,4253.0,1100.0,25.88,970.83,1067915.51,552422.28,175634.43,24643.3,315215.49,29.52,28,5.28,3.07,19.0
REC000133,OUT0255,Franchise Outlet 0255,Franchise,Nashik,Maharashtra,West,2024-08,5606.0,938.0,16.74,1248.69,1171275.17,695232.18,323320.65,60503.7,92218.65,7.87,14,7.72,3.42,28.0
REC000134,OUT0268,Franchise Outlet 0268,Franchise,Patna,Bihar,East,2025-04,9857.0,1717.0,17.42,678.08,1164260.15,751571.42,199584.11,58559.57,154545.06,13.27,19,6.88,2.89,28.0
REC000135,OUT0249,Franchise Outlet 0249,Franchise,Mumbai,Maharashtra,West,2025-11,8344.0,2126.0,25.48,966.0,2053724.99,1211256.31,452906.85,155763.89,233797.94,11.38,22,7.35,3.37,22.0
REC000136,OUT0327,Franchise Outlet 0327,Franchise,Guwahati,Assam,East,2025-06,11590.0,3126.0,26.98,571.55,1786656.39,876906.08,486335.44,50702.74,372712.13,20.86,17,6.03,3.98,21.0
REC000137,OUT0102,Franchise Outlet 0102,Franchise,Surat,Gujarat,West,2024-06,7538.0,1489.0,19.76,1191.24,1773761.64,813381.52,279435.45,46843.98,634100.69,35.75,15,7.7,3.04,17.0
REC000138,OUT0128,Franchise Outlet 0128,Franchise,Jammu,Jammu & Kashmir,North,2025-07,7213.0,853.0,11.83,957.04,816357.2,503273.66,188014.44,24724.4,100344.7,12.29,17,12.26,2.3,32.0
REC000139,OUT0028,Franchise Outlet 0028,Franchise,Patna,Bihar,East,2025-10,10691.0,3221.0,30.14,1279.53,4121366.09,2353663.82,977730.1,260338.03,529634.13,12.85,22,6.2,4.24,8.0
REC000140,OUT0658,Franchise Outlet 0658,Franchise,Patna,Bihar,East,2023-10,4749.0,744.0,15.67,1240.62,923022.38,416153.91,256453.44,41815.61,208599.43,22.6,12,6.74,3.34,29.0
REC000141,OUT0169,Franchise Outlet 0169,Franchise,Chennai,Tamil Nadu,South,2024-12,5347.0,1233.0,23.07,932.48,1149753.47,717841.08,275833.75,80389.11,75689.52,6.58,17,9.65,2.32,30.0
REC000142,OUT0585,Franchise Outlet 0585,Franchise,Nashik,Maharashtra,West,2023-05,4604.0,762.0,16.57,1404.73,1070408.06,521781.72,314952.18,32741.96,200932.2,18.77,18,11.03,2.65,16.0
REC000143,OUT0629,Franchise Outlet 0629,Franchise,Ranchi,Jharkhand,East,2023-09,4127.0,772.0,18.72,1494.06,1153411.72,636904.49,325005.74,81619.54,109881.94,9.53,18,10.83,2.97,23.0
REC000144,OUT0658,Franchise Outlet 0658,Franchise,Patna,Bihar,East,2024-10,4887.0,686.0,14.04,1270.26,871396.57,438810.57,257718.53,61780.11,113087.36,12.98,12,7.39,2.78,26.0
REC000145,OUT0486,Franchise Outlet 0486,Franchise,Lucknow,Uttar Pradesh,North,2025-08,6824.0,1129.0,16.55,1487.99,1679936.62,1056065.37,323144.17,108637.57,192089.51,11.43,16,10.74,2.6,42.0
REC000146,OUT0169,Franchise Outlet 0169,Franchise,Chennai,Tamil Nadu,South,2025-05,5792.0,1249.0,21.56,956.78,1195016.41,756555.2,197847.1,49106.09,191508.03,16.03,17,7.94,2.99,26.0
REC000147,OUT0463,Franchise Outlet 0463,Franchise,Indore,Madhya Pradesh,West,2025-04,13328.0,3574.0,26.82,1459.72,5217045.78,2821009.05,1541471.54,399687.08,454878.1,8.72,27,5.33,3.07,19.0
REC000148,OUT0593,Franchise Outlet 0593,Franchise,Mysuru,Karnataka,South,2025-10,2556.0,457.0,17.89,1098.24,501893.62,258370.86,146108.64,,64710.47,12.89,7,8.1,3.47,19.0
REC000149,OUT0043,Franchise Outlet 0043,Franchise,Indore,Madhya Pradesh,West,2024-08,2234.0,568.0,25.45,1252.13,711210.46,427972.24,211356.39,45489.9,26391.92,3.71,12,9.21,3.58,23.0
REC000150,OUT0723,Franchise Outlet 0723,Franchise,Chandigarh,Chandigarh,North,2025-02,15389.0,6814.0,44.28,1418.42,9665085.05,5812957.59,1581928.57,644134.62,1626064.28,16.82,22,9.65,3.57,16.0
REC000151,OUT0279,Franchise Outlet 0279,Franchise,Mumbai,Maharashtra,West,2025-11,5771.0,1878.0,32.56,919.78,1727352.44,1034698.74,316622.27,129417.57,246613.86,14.28,19,12.35,4.53,12.0
REC000152,OUT0544,Franchise Outlet 0544,Franchise,Delhi,Delhi,North,2023-11,2076.0,561.0,27.02,1722.65,966408.79,623841.71,280083.23,47584.88,14898.97,1.54,17,8.15,3.85,11.0
REC000153,OUT0121,Franchise Outlet 0121,Company-Owned,Ludhiana,Punjab,North,2024-07,2722.0,332.0,12.21,1646.03,546482.34,313417.18,99290.33,32807.96,100966.87,18.48,15,10.09,3.12,31.0
REC000154,OUT0437,Franchise Outlet 0437,Franchise,Bengaluru,Karnataka,South,2026-04,7774.0,1943.0,25.0,1033.71,2008499.2,1053174.06,352877.87,149638.69,452808.58,22.54,22,10.62,3.22,22.0
REC000155,OUT0670,Franchise Outlet 0670,Franchise,Pune,Maharashtra,West,2026-04,4601.0,659.0,14.33,773.95,510036.18,253120.83,136426.34,10905.09,109583.91,21.49,14,10.46,3.25,35.0
REC000156,OUT0425,Franchise Outlet 0425,Franchise,Jaipur,Rajasthan,North,2024-11,2467.0,259.0,10.52,815.89,211314.26,104661.93,53942.04,8626.7,44083.59,20.86,13,13.9,3.06,26.0
REC000157,OUT0236,Franchise Outlet 0236,Company-Owned,Bhubaneswar,Odisha,East,2025-06,2473.0,658.0,26.61,1808.57,1190038.52,607123.36,218661.55,68828.03,295425.57,24.82,15,7.77,3.84,18.0
REC000158,OUT0297,Franchise Outlet 0297,Franchise,Guwahati,Assam,East,2025-12,6557.0,1271.0,19.39,1401.04,1780726.17,903471.12,271742.97,139335.9,466176.18,26.18,19,9.31,3.19,24.0
REC000159,OUT0024,Franchise Outlet 0024,Company-Owned,Visakhapatnam,Andhra Pradesh,South,2023-07,5605.0,1084.0,19.34,851.36,922871.54,502229.79,190242.0,57255.94,173143.8,18.76,14,9.36,3.33,23.0
REC000160,OUT0271,Franchise Outlet 0271,Franchise,Ludhiana,Punjab,North,2025-10,3990.0,719.0,18.03,1733.37,1246293.49,679322.81,329228.02,70706.68,167035.98,13.4,8,15.86,3.38,30.0
REC000161,OUT0080,Franchise Outlet 0080,Franchise,Coimbatore,Tamil Nadu,South,2026-04,9562.0,1554.0,16.26,1164.85,1810175.32,1032333.62,409068.7,74247.22,294525.79,16.27,18,9.01,2.9,23.0
REC000162,OUT0736,Franchise Outlet 0736,Franchise,Vadodara,Gujarat,West,2023-08,4113.0,1209.0,29.41,1301.65,1573696.47,854053.84,256397.33,99897.39,363347.91,23.09,21,6.61,3.3,11.0
REC000163,OUT0316,Franchise Outlet 0316,Franchise,Vadodara,Gujarat,West,2023-06,2142.0,667.0,31.18,1594.95,1063829.58,607071.28,299891.67,61776.87,95089.76,8.94,21,8.38,3.56,16.0
REC000164,OUT0658,Franchise Outlet 0658,Franchise,Patna,Bihar,East,2025-11,5303.0,720.0,13.59,1220.12,878486.2,497143.25,215234.65,48832.19,117276.11,13.35,12,12.82,3.15,28.0
REC000165,OUT0288,Franchise Outlet 0288,Franchise,Hyderabad,Telangana,South,2025-03,1894.0,305.0,16.12,675.64,206068.88,102483.67,34831.68,6097.21,62656.32,30.41,14,9.69,3.03,25.0
REC000166,OUT0259,Franchise Outlet 0259,Franchise,Chennai,Tamil Nadu,South,2025-04,15918.0,5160.0,32.42,923.92,4767416.53,2595176.84,786519.19,301387.62,1084332.88,22.74,7,8.02,4.0,18.0
REC000167,OUT0005,Franchise Outlet 0005,Franchise,Jaipur,Rajasthan,North,2024-07,7479.0,1396.0,18.67,1113.77,1554824.99,718081.43,356385.55,113846.97,366511.04,23.57,17,11.17,2.82,35.0
REC000168,OUT0484,Franchise Outlet 0484,Franchise,Delhi,Delhi,North,2025-10,13467.0,3926.0,29.16,1165.87,4577201.63,2810979.44,745599.8,228260.91,792361.48,17.31,17,3.8,4.24,23.0
REC000169,OUT0433,Franchise Outlet 0433,Franchise,Indore,Madhya Pradesh,West,2024-02,14520.0,4165.0,28.68,458.73,1910626.72,1002859.1,342533.02,85500.37,479734.23,25.11,17,7.88,4.05,14.0
REC000170,OUT0590,Franchise Outlet 0590,Franchise,Coimbatore,Tamil Nadu,South,2024-02,9452.0,1795.0,18.99,1126.3,2021702.82,1017008.89,326891.54,69601.85,608200.54,30.08,12,8.86,4.11,20.0
REC000171,OUT0144,Franchise Outlet 0144,Company-Owned,Visakhapatnam,Andhra Pradesh,South,2024-02,4191.0,1034.0,24.68,577.05,596670.97,344651.25,101779.23,17083.91,133156.59,22.32,4,12.21,2.29,20.0
REC000172,OUT0655,Franchise Outlet 0655,Franchise,Kolkata,West Bengal,East,2025-07,9592.0,2124.0,22.15,627.57,1332952.48,786433.48,330965.3,89111.16,126442.54,9.49,9,5.47,4.35,13.0
REC000173,OUT0028,Franchise Outlet 0028,Franchise,Patna,Bihar,East,2025-08,11037.0,3422.0,31.01,1259.65,4310535.97,2544716.21,918730.03,210143.71,636946.02,14.78,22,1.55,4.87,19.0
REC000174,OUT0353,Franchise Outlet 0353,Company-Owned,Mysuru,Karnataka,South,2024-05,2308.0,583.0,25.26,1793.51,1045616.1,598434.35,234929.77,54894.66,157357.33,15.05,11,9.17,3.61,25.0
REC000175,OUT0627,Franchise Outlet 0627,Franchise,Guwahati,Assam,East,2023-07,11922.0,3696.0,31.0,1307.44,4832288.49,2601624.55,1067743.16,229889.36,933031.42,19.31,21,3.43,4.19,17.0
REC000176,OUT0429,Franchise Outlet 0429,Franchise,Mumbai,Maharashtra,West,2026-02,4108.0,994.0,24.2,480.59,477706.53,291964.98,120106.65,25036.38,40598.52,8.5,23,10.17,3.87,22.0
REC000177,OUT0109,Franchise Outlet 0109,Franchise,Chennai,Tamil Nadu,South,2026-04,13314.0,2887.0,21.69,1280.45,3696646.51,1965784.56,636395.2,251529.38,842937.37,22.8,16,7.42,4.21,25.0
REC000178,OUT0643,Franchise Outlet 0643,Franchise,Indore,Madhya Pradesh,West,2023-09,9052.0,2068.0,22.85,625.77,1294096.12,631488.11,289504.33,73635.68,299468.0,23.14,22,3.17,4.05,11.0
REC000179,OUT0134,Franchise Outlet 0134,Franchise,Nagpur,Maharashtra,West,2025-04,3687.0,1142.0,31.0,1451.8,1657955.56,904023.63,259178.27,68456.24,426297.43,25.71,21,8.02,4.07,18.0
REC000180,OUT0127,Franchise Outlet 0127,Franchise,Dehradun,Uttarakhand,North,2025-09,9750.0,2149.0,22.05,1585.32,3406856.65,1971199.14,913006.3,72134.41,450516.8,13.22,16,9.71,3.69,13.0
REC000181,OUT0055,Franchise Outlet 0055,Company-Owned,Kolkata,West Bengal,East,2024-10,4750.0,728.0,15.33,1694.33,1233472.31,689876.37,266607.17,82316.23,194672.54,15.78,21,6.81,4.07,15.0
REC000182,OUT0313,Franchise Outlet 0313,Franchise,Indore,Madhya Pradesh,West,2024-09,2285.0,626.0,27.42,1589.44,994992.39,643258.52,292756.03,56348.16,2629.68,0.26,21,11.16,3.65,8.0
REC000183,OUT0342,Franchise Outlet 0342,Franchise,Surat,Gujarat,West,2023-09,6589.0,2015.0,30.58,1634.97,3294469.71,1997027.05,845005.34,236395.24,216042.09,6.56,13,8.57,3.38,22.0
REC000184,OUT0289,Franchise Outlet 0289,Franchise,Chennai,Tamil Nadu,South,2024-08,2237.0,317.0,14.19,771.57,244587.84,110363.23,63176.5,14037.2,57010.9,23.31,22,5.8,3.1,26.0
REC000185,OUT0278,Franchise Outlet 0278,Franchise,Jammu,Jammu & Kashmir,North,2025-02,6344.0,939.0,14.82,576.16,541013.16,308511.62,133229.29,32080.9,67191.34,12.42,13,12.31,3.01,25.0
REC000186,OUT0038,Franchise Outlet 0038,Company-Owned,Jammu,Jammu & Kashmir,North,2025-04,8048.0,1287.0,15.99,486.26,625816.84,303823.84,147930.81,17732.32,156329.87,24.98,31,9.55,2.39,28.0
REC000187,OUT0351,Franchise Outlet 0351,Franchise,Kochi,Kerala,South,2025-02,6755.0,1000.0,14.82,681.38,681377.7,366039.06,108264.03,40040.5,167034.1,24.51,22,7.78,3.34,21.0
REC000188,OUT0674,Franchise Outlet 0674,Franchise,Nagpur,Maharashtra,West,2023-08,1878.0,246.0,13.13,850.62,209253.14,107388.15,53037.45,14397.46,34430.08,16.45,23,8.25,2.82,32.0
REC000189,OUT0545,Franchise Outlet 0545,Franchise,Jaipur,Rajasthan,North,2023-09,6506.0,1099.0,16.91,1211.1,1330999.37,794107.56,202000.9,55995.3,278895.62,20.95,13,7.4,2.93,19.0
REC000190,OUT0237,Franchise Outlet 0237,Franchise,Guwahati,Assam,East,2026-01,9873.0,1800.0,18.24,471.03,847847.35,548177.21,236994.1,38781.1,23894.93,2.82,22,6.89,3.04,25.0
REC000191,OUT0678,Franchise Outlet 0678,Franchise,Hyderabad,Telangana,South,2023-07,2375.0,449.0,18.94,1175.14,527637.78,240797.96,122937.23,26651.43,137251.16,26.01,19,9.04,3.08,25.0
REC000192,OUT0604,Franchise Outlet 0604,Franchise,Delhi,Delhi,North,2023-06,12313.0,3845.0,31.23,1811.25,6964241.83,3512181.03,1377340.85,188316.5,1886403.45,27.09,16,4.53,3.34,14.0
REC000193,OUT0442,Franchise Outlet 0442,Franchise,Vijayawada,Andhra Pradesh,South,2024-01,5082.0,612.0,12.05,606.62,371248.39,237563.38,104684.23,14692.11,14308.68,3.85,17,5.62,3.13,35.0
REC000194,OUT0268,Franchise Outlet 0268,Franchise,Patna,Bihar,East,2024-06,9485.0,1835.0,19.35,707.85,1298908.58,753104.07,247528.37,97786.56,200489.58,15.44,19,14.88,3.31,32.0
REC000195,OUT0285,Franchise Outlet 0285,Franchise,Nashik,Maharashtra,West,2023-12,6352.0,1275.0,20.07,1507.4,1921933.63,942642.88,464691.72,47175.25,467423.78,24.32,20,6.53,3.15,29.0
REC000196,OUT0685,Franchise Outlet 0685,Franchise,Kolkata,West Bengal,East,2026-03,13250.0,3270.0,24.68,968.4,3166675.64,1442919.4,535851.75,117976.97,1069927.51,33.79,26,6.82,3.96,16.0
REC000197,OUT0213,Franchise Outlet 0213,Franchise,Chandigarh,Chandigarh,North,2026-02,3489.0,784.0,22.48,1583.41,1241391.06,692524.13,314523.37,40047.13,194296.44,15.65,17,10.38,3.34,35.0
REC000198,OUT0392,Franchise Outlet 0392,Franchise,Amritsar,Punjab,North,2024-11,2814.0,545.0,19.4,750.36,408945.87,227027.49,59957.12,15641.18,106320.08,26.0,9,11.66,2.68,30.0
REC000199,OUT0083,Franchise Outlet 0083,Franchise,Mysuru,Karnataka,South,2026-04,6796.0,1795.0,26.42,983.3,1765018.12,864852.99,266337.68,52869.4,580958.07,32.92,19,7.22,4.1,17.0
REC000200,OUT0087,Franchise Outlet 0087,Franchise,Guwahati,Assam,East,2023-06,7166.0,1903.0,26.56,1180.45,2246400.73,1155553.86,605218.61,141443.62,344184.64,15.32,18,5.67,3.67,16.0
REC000201,OUT0337,Franchise Outlet 0337,Franchise,Dehradun,Uttarakhand,North,2025-08,3587.0,551.0,15.37,1741.69,959670.55,621598.05,194678.1,31151.38,112243.03,11.7,15,14.35,2.89,34.0
REC000202,OUT0113,Franchise Outlet 0113,Franchise,Mysuru,Karnataka,South,2023-02,2412.0,586.0,24.34,467.32,273847.93,132858.64,58769.9,17039.74,65179.65,23.8,26,10.05,3.75,20.0
REC000203,OUT0579,Franchise Outlet 0579,Franchise,Mumbai,Maharashtra,West,2024-11,14573.0,5146.0,35.31,1591.0,8187296.1,4782999.44,2304507.04,492297.7,607491.91,7.42,19,9.65,3.45,28.0
REC000204,OUT0561,Franchise Outlet 0561,Franchise,Kochi,Kerala,South,2025-08,13273.0,3858.0,29.07,1373.03,5297152.34,3029366.21,1423551.37,256037.97,588196.79,11.1,20,7.56,3.89,17.0
REC000205,OUT0234,Franchise Outlet 0234,Franchise,Visakhapatnam,Andhra Pradesh,South,2023-04,8189.0,2520.0,30.78,896.96,2260342.0,1050074.11,552228.96,78657.22,579381.71,25.63,19,7.72,3.83,19.0
REC000206,OUT0521,Franchise Outlet 0521,Company-Owned,Ahmedabad,Gujarat,West,2025-06,11859.0,3089.0,26.05,1620.56,5005894.95,2757311.88,1011834.54,162450.63,1074297.9,21.46,19,7.39,4.0,16.0
REC000207,OUT0037,Franchise Outlet 0037,Franchise,Dehradun,Uttarakhand,North,2023-07,3942.0,815.0,20.7,1823.24,1485938.61,956355.02,336944.91,54218.65,138420.02,9.32,12,11.65,3.16,18.0
REC000208,OUT0058,Franchise Outlet 0058,Franchise,Patna,Bihar,East,2024-04,5474.0,1135.0,20.74,712.0,808124.45,471370.24,198770.14,49812.08,88171.99,10.91,13,7.25,3.17,26.0
REC000209,OUT0275,Franchise Outlet 0275,Company-Owned,Jaipur,Rajasthan,North,2024-05,14627.0,3739.0,25.56,1716.15,6416686.26,4159895.3,1147906.91,182889.96,925994.1,14.43,18,9.95,4.46,18.0
REC000210,OUT0235,Franchise Outlet 0235,Franchise,Kolkata,West Bengal,East,2026-01,7914.0,1532.0,19.36,681.28,1043717.12,618355.01,180310.25,67349.95,177701.91,17.03,11,5.21,3.5,27.0
REC000211,OUT0731,Franchise Outlet 0731,Franchise,Ahmedabad,Gujarat,West,2025-06,2990.0,588.0,19.68,1664.09,978484.34,493927.91,201685.31,71953.32,210917.8,21.56,7,12.84,2.86,31.0
REC000212,OUT0333,Franchise Outlet 0333,Franchise,Chandigarh,Chandigarh,North,2023-04,5338.0,1016.0,19.04,1479.21,1502878.98,726644.15,358707.03,58877.02,358650.78,23.86,15,7.9,2.88,32.0
REC000213,OUT0505,Franchise Outlet 0505,Company-Owned,Kolkata,West Bengal,East,2025-09,2937.0,499.0,17.01,745.68,372095.43,217740.62,53499.73,9466.31,91388.76,24.56,17,9.63,3.47,32.0
REC000214,OUT0230,Franchise Outlet 0230,Franchise,Coimbatore,Tamil Nadu,South,2024-09,7940.0,2885.0,36.35,929.79,2682444.99,1228572.17,409952.06,168201.33,875719.43,32.65,12,6.2,3.67,14.0
REC000215,OUT0225,Franchise Outlet 0225,Franchise,Nashik,Maharashtra,West,2023-05,8063.0,1158.0,14.37,1853.13,2145929.82,1057656.67,356328.28,116121.13,615823.74,28.7,7,10.91,3.36,19.0
REC000216,OUT0400,Franchise Outlet 0400,Franchise,Pune,Maharashtra,West,2025-10,2318.0,600.0,25.91,1186.97,712181.59,408483.34,134895.19,51065.0,117738.05,16.53,15,6.33,4.13,17.0
REC000217,OUT0218,Franchise Outlet 0218,Franchise,Jammu,Jammu & Kashmir,North,2023-04,8285.0,1534.0,18.53,1317.5,2021049.73,968315.38,559985.82,151997.22,340751.32,16.86,29,6.94,4.15,19.0
REC000218,OUT0233,Franchise Outlet 0233,Franchise,Mysuru,Karnataka,South,2026-03,3273.0,1127.0,34.46,1561.17,1759440.47,952187.16,441367.04,125685.4,240200.87,13.65,11,8.01,4.28,12.0
REC000219,OUT0351,Franchise Outlet 0351,Franchise,Kochi,Kerala,South,2024-12,6223.0,996.0,16.01,595.92,593532.08,287144.08,152220.31,37790.68,116377.01,19.61,22,11.71,3.22,21.0
REC000220,OUT0478,Franchise Outlet 0478,Franchise,Patna,Bihar,East,2023-12,10975.0,2192.0,19.97,811.85,1779582.45,1100218.35,311786.64,122288.0,245289.46,13.78,12,10.97,3.65,22.0
REC000221,OUT0156,Franchise Outlet 0156,Franchise,Lucknow,Uttar Pradesh,North,2023-02,5559.0,1361.0,24.49,1331.95,1812789.59,1139303.96,392319.18,104963.24,176203.21,9.72,17,6.62,2.92,11.0
REC000222,OUT0531,Franchise Outlet 0531,Franchise,Kochi,Kerala,South,2023-06,12964.0,4017.0,30.99,660.26,2652275.2,1458482.69,676411.39,120800.02,396581.11,14.95,19,5.37,4.39,18.0
REC000223,OUT0058,Franchise Outlet 0058,Franchise,Patna,Bihar,East,2025-01,6263.0,1394.0,22.26,681.51,950027.02,475398.09,234490.07,71112.33,169026.53,17.79,13,8.17,2.83,34.0
REC000224,OUT0516,Franchise Outlet 0516,Franchise,Lucknow,Uttar Pradesh,North,2025-09,10788.0,2544.0,23.59,1531.52,3896199.51,2268735.38,550424.74,214957.63,862081.76,22.13,13,8.0,3.78,20.0
REC000225,OUT0174,Franchise Outlet 0174,Franchise,Visakhapatnam,Andhra Pradesh,South,2023-03,8605.0,1819.0,21.15,547.85,996535.91,635826.46,298466.32,29252.97,32990.15,3.31,22,14.52,3.46,24.0
REC000226,OUT0590,Franchise Outlet 0590,Franchise,Coimbatore,Tamil Nadu,South,2023-12,8598.0,1510.0,17.56,1052.72,1589609.65,873969.37,402639.38,60349.72,252651.19,15.89,12,4.64,3.61,19.0
REC000227,OUT0105,Franchise Outlet 0105,Franchise,Nashik,Maharashtra,West,2023-07,7291.0,1828.0,25.08,877.58,1604212.09,922523.42,409265.08,104624.7,167798.9,10.46,25,7.7,3.75,19.0
REC000228,OUT0292,Franchise Outlet 0292,Franchise,Vijayawada,Andhra Pradesh,South,2024-02,4301.0,1128.0,26.23,678.17,764974.72,368509.25,146380.26,60601.47,189483.75,24.77,18,9.69,3.7,15.0
REC000229,OUT0242,Franchise Outlet 0242,Franchise,Amritsar,Punjab,North,2025-05,5430.0,920.0,16.96,1052.78,968558.77,440399.16,239531.63,61278.29,227349.69,23.47,15,11.55,3.08,28.0
REC000230,OUT0265,Franchise Outlet 0265,Franchise,Kolkata,West Bengal,East,2024-07,5076.0,1281.0,25.26,929.33,1190469.03,761571.37,229655.07,49409.43,149833.15,12.59,28,5.31,3.71,23.0
REC000231,OUT0121,Franchise Outlet 0121,Company-Owned,Ludhiana,Punjab,North,2025-06,2653.0,338.0,12.74,1699.82,574540.46,295123.11,166894.04,39584.87,72938.44,12.7,15,6.99,3.34,22.0
REC000232,OUT0709,Franchise Outlet 0709,Franchise,Chennai,Tamil Nadu,South,2026-04,10573.0,2069.0,19.57,543.11,1123704.08,509250.86,292907.62,81572.97,239972.63,21.36,18,7.28,3.7,
REC000233,OUT0297,Franchise Outlet 0297,Franchise,Guwahati,Assam,East,2024-02,,1043.0,17.49,1323.04,1379932.84,716091.37,200826.2,62168.02,400847.25,29.05,19,9.18,2.71,29.0
REC000234,OUT0260,Franchise Outlet 0260,Franchise,Coimbatore,Tamil Nadu,South,2024-09,1677.0,308.0,18.39,1012.63,311890.87,173426.33,84824.37,21491.37,32148.8,10.31,14,14.16,2.59,25.0
REC000235,OUT0194,Franchise Outlet 0194,Franchise,Nagpur,Maharashtra,West,2024-01,7058.0,2086.0,29.56,1700.87,3548011.21,2211819.41,680119.1,201699.07,454373.63,12.81,16,2.91,3.9,23.0
REC000236,OUT0743,Franchise Outlet 0743,Franchise,Mysuru,Karnataka,South,2024-03,,4487.0,30.72,1166.58,5234444.15,3062676.72,1532771.0,191993.11,447003.32,8.54,13,7.49,4.41,14.0
REC000237,OUT0524,Franchise Outlet 0524,Franchise,Nagpur,Maharashtra,West,2025-10,4908.0,1092.0,22.26,935.5,1021567.17,575273.69,189601.72,36660.0,220031.77,21.54,12,9.08,3.52,13.0
REC000238,OUT0210,Franchise Outlet 0210,Franchise,Siliguri,West Bengal,East,2025-04,4434.0,1156.0,26.09,1794.26,2074169.62,1343011.8,563685.75,83748.54,83723.53,4.04,10,8.48,4.28,17.0
REC000239,OUT0708,Franchise Outlet 0708,Franchise,Hyderabad,Telangana,South,2024-07,10612.0,2200.0,,932.16,2050758.88,1166270.66,412048.29,51109.83,421330.1,20.55,23,6.69,3.46,26.0
REC000240,OUT0229,Franchise Outlet 0229,Franchise,Chennai,Tamil Nadu,South,2025-03,3637.0,886.0,24.36,978.33,866802.95,562137.74,195721.54,36134.94,72808.73,8.4,14,10.83,3.85,26.0
REC000241,OUT0114,Franchise Outlet 0114,Company-Owned,Visakhapatnam,Andhra Pradesh,South,2023-08,2159.0,481.0,22.29,1202.37,578339.48,286224.96,161480.32,28897.69,101736.51,17.59,24,6.3,4.24,17.0
REC000242,OUT0396,Franchise Outlet 0396,Company-Owned,Lucknow,Uttar Pradesh,North,2025-04,9595.0,1678.0,17.49,1024.54,1719174.48,932434.63,312704.84,91672.56,382362.44,22.24,16,10.3,2.52,24.0
REC000243,OUT0555,Franchise Outlet 0555,Franchise,Nashik,Maharashtra,West,2024-02,4243.0,623.0,14.7,1295.5,807097.33,470782.04,166157.83,63037.31,107120.14,13.27,19,10.75,2.92,23.0
REC000244,OUT0264,Franchise Outlet 0264,Franchise,Visakhapatnam,Andhra Pradesh,South,2025-08,7239.0,2091.0,28.89,886.18,1853003.93,1136281.38,306057.2,83098.93,327566.42,17.68,14,5.72,3.6,11.0
REC000245,OUT0024,Franchise Outlet 0024,Company-Owned,Visakhapatnam,Andhra Pradesh,South,2023-09,5068.0,1002.0,19.77,,951527.52,526850.82,177718.04,33548.74,213409.91,22.43,14,7.87,3.64,18.0
