Outlet_ID,SKU_ID,Month,Inventory_Units_Sold,Demand_Forecast_Next_Month_Units
OUT0012,SKU-0012-02,2024-04-01,3099.0,2982.67
OUT0012,SKU-0012-02,2024-05-01,2739.0,2997.67
OUT0012,SKU-0012-02,2024-06-01,2764.0,2989.33
OUT0012,SKU-0012-02,2024-07-01,2433.0,2867.33
OUT0012,SKU-0012-02,2024-08-01,2448.0,2645.33
OUT0012,SKU-0012-02,2024-09-01,2327.0,2548.33
OUT0012,SKU-0012-02,2024-10-01,2648.0,2402.67
OUT0012,SKU-0012-02,2024-11-01,2514.0,2474.33
OUT0012,SKU-0012-02,2024-12-01,2512.0,2496.33
OUT0012,SKU-0012-02,2025-01-01,3019.0,2558.0
OUT0012,SKU-0012-02,2025-02-01,3235.0,2681.67
OUT0012,SKU-0012-02,2025-03-01,2749.0,2922.0
OUT0012,SKU-0012-02,2025-04-01,2960.0,3001.0
OUT0012,SKU-0012-02,2025-05-01,2706.0,2981.33
OUT0012,SKU-0012-02,2025-06-01,2857.0,2805.0
OUT0012,SKU-0012-02,2025-07-01,2352.0,2841.0
OUT0012,SKU-0012-02,2025-08-01,2702.0,2638.33
OUT0012,SKU-0012-02,2025-09-01,2813.0,2637.0
OUT0012,SKU-0012-02,2025-10-01,2630.0,2622.33
OUT0012,SKU-0012-02,2025-11-01,2642.0,2715.0
OUT0012,SKU-0012-02,2025-12-01,2902.0,2695.0
OUT0012,SKU-0012-02,2026-01-01,2580.0,2724.67
OUT0012,SKU-0012-02,2026-02-01,3385.0,2708.0
OUT0012,SKU-0012-02,2026-03-01,3232.0,2955.67
OUT0012,SKU-0012-02,2026-04-01,2931.0,3065.67
OUT0013,SKU-0013-03,2023-01-01,1431.0,
OUT0013,SKU-0013-03,2023-02-01,1375.0,
OUT0013,SKU-0013-03,2023-03-01,1543.0,
OUT0013,SKU-0013-03,2023-04-01,1365.0,1449.67
OUT0013,SKU-0013-03,2023-05-01,1492.0,1427.67
OUT0013,SKU-0013-03,2023-06-01,1396.0,1466.67
OUT0013,SKU-0013-03,2023-07-01,1437.0,1417.67
OUT0013,SKU-0013-03,2023-08-01,1425.0,1441.67
OUT0013,SKU-0013-03,2023-09-01,1212.0,1419.33
OUT0013,SKU-0013-03,2023-10-01,1179.0,1358.0
OUT0013,SKU-0013-03,2023-11-01,1402.0,1272.0
OUT0013,SKU-0013-03,2023-12-01,1383.0,1264.33
OUT0013,SKU-0013-03,2024-01-01,1472.0,1321.33
OUT0013,SKU-0013-03,2024-02-01,1349.0,1419.0
OUT0013,SKU-0013-03,2024-03-01,1263.0,1401.33
OUT0013,SKU-0013-03,2024-04-01,1460.0,1361.33
OUT0013,SKU-0013-03,2024-05-01,1277.0,1357.33
OUT0013,SKU-0013-03,2024-06-01,1351.0,1333.33
OUT0013,SKU-0013-03,2024-07-01,1397.0,1362.67
OUT0013,SKU-0013-03,2024-08-01,1438.0,1341.67
OUT0013,SKU-0013-03,2024-09-01,1352.0,1395.33
OUT0013,SKU-0013-03,2024-10-01,1311.0,1395.67
OUT0013,SKU-0013-03,2024-11-01,1263.0,1367.0
OUT0013,SKU-0013-03,2024-12-01,1408.0,1308.67
OUT0013,SKU-0013-03,2025-01-01,1569.0,1327.33
OUT0013,SKU-0013-03,2025-02-01,1456.0,1413.33
OUT0013,SKU-0013-03,2025-03-01,1709.0,1477.67
OUT0013,SKU-0013-03,2025-04-01,1432.0,1578.0
OUT0013,SKU-0013-03,2025-05-01,1264.0,1532.33
OUT0013,SKU-0013-03,2025-06-01,1242.0,1468.33
OUT0013,SKU-0013-03,2025-07-01,1376.0,1312.67
OUT0013,SKU-0013-03,2025-08-01,1214.0,1294.0
OUT0013,SKU-0013-03,2025-09-01,1210.0,1277.33
OUT0013,SKU-0013-03,2025-10-01,1209.0,1266.67
OUT0013,SKU-0013-03,2025-11-01,1387.0,1211.0
OUT0013,SKU-0013-03,2025-12-01,1315.0,1268.67
OUT0013,SKU-0013-03,2026-01-01,1313.0,1303.67
OUT0013,SKU-0013-03,2026-02-01,1616.0,1338.33
OUT0013,SKU-0013-03,2026-03-01,1325.0,1414.67
OUT0013,SKU-0013-03,2026-04-01,1375.0,1418.0
OUT0014,SKU-0014-04,2023-01-01,756.0,
OUT0014,SKU-0014-04,2023-02-01,907.0,
OUT0014,SKU-0014-04,2023-03-01,969.0,
OUT0014,SKU-0014-04,2023-04-01,681.0,877.33
OUT0014,SKU-0014-04,2023-05-01,709.0,852.33
OUT0014,SKU-0014-04,2023-06-01,706.0,786.33
OUT0014,SKU-0014-04,2023-07-01,743.0,698.67
OUT0014,SKU-0014-04,2023-08-01,695.0,719.33
OUT0014,SKU-0014-04,2023-09-01,681.0,714.67
OUT0014,SKU-0014-04,2023-10-01,573.0,706.33
OUT0014,SKU-0014-04,2023-11-01,790.0,649.67
OUT0014,SKU-0014-04,2023-12-01,740.0,681.33
OUT0014,SKU-0014-04,2024-01-01,796.0,701.0
OUT0014,SKU-0014-04,2024-02-01,860.0,775.33
OUT0014,SKU-0014-04,2024-03-01,850.0,798.67
OUT0014,SKU-0014-04,2024-04-01,938.0,835.33
OUT0014,SKU-0014-04,2024-05-01,883.0,882.67
OUT0014,SKU-0014-04,2024-06-01,736.0,890.33
OUT0014,SKU-0014-04,2024-07-01,731.0,852.33
OUT0014,SKU-0014-04,2024-08-01,594.0,783.33
OUT0014,SKU-0014-04,2024-09-01,708.0,687.0
OUT0014,SKU-0014-04,2024-10-01,701.0,677.67
OUT0014,SKU-0014-04,2024-11-01,720.0,667.67
OUT0014,SKU-0014-04,2024-12-01,720.0,709.67
OUT0014,SKU-0014-04,2025-01-01,808.0,713.67
OUT0014,SKU-0014-04,2025-02-01,733.0,749.33
OUT0014,SKU-0014-04,2025-03-01,876.0,753.67
OUT0014,SKU-0014-04,2025-04-01,894.0,805.67
OUT0014,SKU-0014-04,2025-05-01,789.0,834.33
OUT0014,SKU-0014-04,2025-06-01,771.0,853.0
OUT0014,SKU-0014-04,2025-07-01,775.0,818.0
OUT0014,SKU-0014-04,2025-08-01,607.0,778.33
OUT0014,SKU-0014-04,2025-09-01,620.0,717.67
OUT0014,SKU-0014-04,2025-10-01,676.0,667.33
OUT0014,SKU-0014-04,2025-11-01,731.0,634.33
OUT0014,SKU-0014-04,2025-12-01,706.0,675.67
OUT0014,SKU-0014-04,2026-01-01,742.0,704.33
OUT0014,SKU-0014-04,2026-02-01,825.0,726.33
OUT0014,SKU-0014-04,2026-03-01,793.0,757.67
OUT0014,SKU-0014-04,2026-04-01,842.0,786.67
OUT0015,SKU-0015-05,2023-01-01,1284.0,
OUT0015,SKU-0015-05,2023-02-01,1436.0,
OUT0015,SKU-0015-05,2023-03-01,1511.0,
OUT0015,SKU-0015-05,2023-04-01,1326.0,1410.33
OUT0015,SKU-0015-05,2023-05-01,1375.0,1424.33
OUT0015,SKU-0015-05,2023-06-01,1520.0,1404.0
OUT0015,SKU-0015-05,2023-07-01,1158.0,1407.0
OUT0015,SKU-0015-05,2023-08-01,1231.0,1351.0
OUT0015,SKU-0015-05,2023-09-01,1239.0,1303.0
OUT0015,SKU-0015-05,2023-10-01,1275.0,1209.33
OUT0015,SKU-0015-05,2023-11-01,1343.0,1248.33
OUT0015,SKU-0015-05,2023-12-01,1328.0,1285.67
OUT0015,SKU-0015-05,2024-01-01,1386.0,1315.33
OUT0015,SKU-0015-05,2024-02-01,1364.0,1352.33
OUT0015,SKU-0015-05,2024-03-01,1645.0,1359.33
OUT0015,SKU-0015-05,2024-04-01,1356.0,1465.0
OUT0015,SKU-0015-05,2024-05-01,1403.0,1455.0
OUT0015,SKU-0015-05,2024-06-01,1551.0,1468.0
OUT0015,SKU-0015-05,2024-07-01,1215.0,1436.67
OUT0015,SKU-0015-05,2024-08-01,1143.0,1389.67
OUT0015,SKU-0015-05,2024-09-01,1065.0,1303.0
OUT0015,SKU-0015-05,2024-10-01,1383.0,1141.0
OUT0015,SKU-0015-05,2024-11-01,1212.0,1197.0
OUT0015,SKU-0015-05,2024-12-01,1395.0,1220.0
OUT0015,SKU-0015-05,2025-01-01,1454.0,1330.0
OUT0015,SKU-0015-05,2025-02-01,1358.0,1353.67
OUT0015,SKU-0015-05,2025-03-01,1254.0,1402.33
OUT0015,SKU-0015-05,2025-04-01,1699.0,1355.33
OUT0015,SKU-0015-05,2025-05-01,1401.0,1437.0
OUT0015,SKU-0015-05,2025-06-01,1454.0,1451.33
OUT0015,SKU-0015-05,2025-07-01,1203.0,1518.0
OUT0015,SKU-0015-05,2025-08-01,1185.0,1352.67
OUT0015,SKU-0015-05,2025-09-01,1258.0,1280.67
OUT0015,SKU-0015-05,2025-10-01,1286.0,1215.33
OUT0015,SKU-0015-05,2025-11-01,1251.0,1243.0
OUT0015,SKU-0015-05,2025-12-01,1367.0,1265.0
OUT0015,SKU-0015-05,2026-01-01,1233.0,1301.33
OUT0015,SKU-0015-05,2026-02-01,1435.0,1283.67
OUT0015,SKU-0015-05,2026-03-01,1457.0,1345.0
OUT0015,SKU-0015-05,2026-04-01,1387.0,1375.0
OUT0016,SKU-0016-01,2023-01-01,2019.0,
OUT0016,SKU-0016-01,2023-02-01,2578.0,
OUT0016,SKU-0016-01,2023-03-01,2450.0,
OUT0016,SKU-0016-01,2023-04-01,2306.0,2349.0
OUT0016,SKU-0016-01,2023-05-01,2682.0,2444.67
OUT0016,SKU-0016-01,2023-06-01,2110.0,2479.33
OUT0016,SKU-0016-01,2023-07-01,1948.0,2366.0
OUT0016,SKU-0016-01,2023-08-01,1825.0,2246.67
OUT0016,SKU-0016-01,2023-09-01,1890.0,1961.0
OUT0016,SKU-0016-01,2023-10-01,2078.0,1887.67
OUT0016,SKU-0016-01,2023-11-01,2109.0,1931.0
OUT0016,SKU-0016-01,2023-12-01,2139.0,2025.67
OUT0016,SKU-0016-01,2024-01-01,1958.0,2108.67
OUT0016,SKU-0016-01,2024-02-01,2304.0,2068.67
OUT0016,SKU-0016-01,2024-03-01,2612.0,2133.67
OUT0016,SKU-0016-01,2024-04-01,2693.0,2291.33
OUT0016,SKU-0016-01,2024-05-01,2270.0,2536.33
OUT0016,SKU-0016-01,2024-06-01,1920.0,2525.0
OUT0016,SKU-0016-01,2024-07-01,2174.0,2294.33
OUT0016,SKU-0016-01,2024-08-01,1958.0,2121.33
OUT0016,SKU-0016-01,2024-09-01,1883.0,2017.33
OUT0016,SKU-0016-01,2024-10-01,2469.0,2005.0
OUT0016,SKU-0016-01,2024-11-01,2196.0,2103.33
OUT0016,SKU-0016-01,2024-12-01,2180.0,2182.67
OUT0016,SKU-0016-01,2025-01-01,2621.0,2281.67
OUT0016,SKU-0016-01,2025-02-01,2550.0,2332.33
OUT0016,SKU-0016-01,2025-03-01,2230.0,2450.33
OUT0016,SKU-0016-01,2025-04-01,2877.0,2467.0
OUT0016,SKU-0016-01,2025-05-01,2304.0,2552.33
OUT0016,SKU-0016-01,2025-06-01,1871.0,2470.33
OUT0016,SKU-0016-01,2025-07-01,1917.0,2350.67
OUT0016,SKU-0016-01,2025-08-01,2000.0,2030.67
OUT0016,SKU-0016-01,2025-09-01,1780.0,1929.33
OUT0016,SKU-0016-01,2025-10-01,2176.0,1899.0
OUT0016,SKU-0016-01,2025-11-01,1877.0,1985.33
OUT0016,SKU-0016-01,2025-12-01,2160.0,1944.33
OUT0016,SKU-0016-01,2026-01-01,2377.0,2071.0
OUT0016,SKU-0016-01,2026-02-01,2197.0,2138.0
OUT0016,SKU-0016-01,2026-03-01,2399.0,2244.67
OUT0016,SKU-0016-01,2026-04-01,2508.261,2324.33
OUT0017,SKU-0017-02,2023-01-01,2990.0,
OUT0017,SKU-0017-02,2023-02-01,2681.0,
OUT0017,SKU-0017-02,2023-03-01,3184.0,
OUT0017,SKU-0017-02,2023-04-01,3067.0,2951.67
OUT0017,SKU-0017-02,2023-05-01,2983.0,2977.33
OUT0017,SKU-0017-02,2023-06-01,2733.0,3078.0
OUT0017,SKU-0017-02,2023-07-01,2294.0,2927.67
OUT0017,SKU-0017-02,2023-08-01,2569.0,2670.0
OUT0017,SKU-0017-02,2023-09-01,2526.0,2532.0
OUT0017,SKU-0017-02,2023-10-01,2356.0,2463.0
OUT0017,SKU-0017-02,2023-11-01,2621.0,2483.67
OUT0017,SKU-0017-02,2023-12-01,2641.0,2501.0
OUT0017,SKU-0017-02,2024-01-01,3058.0,2539.33
OUT0017,SKU-0017-02,2024-02-01,2929.0,2773.33
OUT0017,SKU-0017-02,2024-03-01,2688.0,2876.0
OUT0017,SKU-0017-02,2024-04-01,3037.0,2891.67
OUT0017,SKU-0017-02,2024-05-01,2816.0,2884.67
OUT0017,SKU-0017-02,2024-06-01,2978.0,2847.0
OUT0017,SKU-0017-02,2024-07-01,2542.0,2943.67
OUT0017,SKU-0017-02,2024-08-01,2566.0,2778.67
OUT0017,SKU-0017-02,2024-09-01,2766.0,2695.33
OUT0017,SKU-0017-02,2024-10-01,2806.0,2624.67
OUT0017,SKU-0017-02,2024-11-01,2367.0,2712.67
OUT0017,SKU-0017-02,2024-12-01,2721.0,2646.33
OUT0017,SKU-0017-02,2025-01-01,2774.0,2631.33
OUT0017,SKU-0017-02,2025-02-01,3478.0,2620.67
OUT0017,SKU-0017-02,2025-03-01,3108.0,2991.0
OUT0017,SKU-0017-02,2025-04-01,2968.0,3120.0
OUT0017,SKU-0017-02,2025-05-01,3093.0,3184.67
OUT0017,SKU-0017-02,2025-06-01,2602.0,3056.33
OUT0017,SKU-0017-02,2025-07-01,2645.0,2887.67
OUT0017,SKU-0017-02,2025-08-01,2442.0,2780.0
OUT0017,SKU-0017-02,2025-09-01,2754.0,2563.0
OUT0017,SKU-0017-02,2025-10-01,2714.0,2613.67
OUT0017,SKU-0017-02,2025-11-01,2786.0,2636.67
OUT0017,SKU-0017-02,2025-12-01,2478.0,2751.33
OUT0017,SKU-0017-02,2026-01-01,2701.0,2659.33
OUT0017,SKU-0017-02,2026-02-01,2800.0,2655.0
OUT0017,SKU-0017-02,2026-03-01,2874.0,2659.67
OUT0017,SKU-0017-02,2026-04-01,3092.0,2791.67
OUT0018,SKU-0018-03,2023-01-01,1123.0,
OUT0018,SKU-0018-03,2023-02-01,1130.0,
OUT0018,SKU-0018-03,2023-03-01,1044.0,
OUT0018,SKU-0018-03,2023-04-01,1267.0,1099.0
OUT0018,SKU-0018-03,2023-05-01,1251.0,1147.0
OUT0018,SKU-0018-03,2023-06-01,1004.0,1187.33
OUT0018,SKU-0018-03,2023-07-01,1043.0,1174.0
OUT0018,SKU-0018-03,2023-08-01,1010.0,1099.33
OUT0018,SKU-0018-03,2023-09-01,1142.0,1019.0
OUT0018,SKU-0018-03,2023-10-01,1012.0,1065.0
OUT0018,SKU-0018-03,2023-11-01,1069.0,1054.67
OUT0018,SKU-0018-03,2023-12-01,1221.0,1074.33
OUT0018,SKU-0018-03,2024-01-01,1021.0,1100.67
OUT0018,SKU-0018-03,2024-02-01,1254.0,1103.67
OUT0018,SKU-0018-03,2024-03-01,1078.0,1165.33
OUT0018,SKU-0018-03,2024-04-01,1209.0,1117.67
OUT0018,SKU-0018-03,2024-05-01,1356.0,1180.33
OUT0018,SKU-0018-03,2024-06-01,974.0,1214.33
OUT0018,SKU-0018-03,2024-07-01,1043.0,1179.67
OUT0018,SKU-0018-03,2024-08-01,1057.0,1124.33
OUT0018,SKU-0018-03,2024-09-01,1021.0,1024.67
OUT0018,SKU-0018-03,2024-10-01,1079.0,1040.33
OUT0018,SKU-0018-03,2024-11-01,1026.0,1052.33
OUT0018,SKU-0018-03,2024-12-01,1113.0,1042.0
OUT0018,SKU-0018-03,2025-01-01,1240.0,1072.67
OUT0018,SKU-0018-03,2025-02-01,1112.0,1126.33
OUT0018,SKU-0018-03,2025-03-01,1171.0,1155.0
OUT0018,SKU-0018-03,2025-04-01,1146.0,1174.33
OUT0018,SKU-0018-03,2025-05-01,1119.0,1143.0
OUT0018,SKU-0018-03,2025-06-01,984.0,1145.33
OUT0018,SKU-0018-03,2025-07-01,911.0,1083.0
OUT0018,SKU-0018-03,2025-08-01,953.0,1004.67
OUT0018,SKU-0018-03,2025-09-01,1050.0,949.33
OUT0018,SKU-0018-03,2025-10-01,998.0,971.33
OUT0018,SKU-0018-03,2025-11-01,1000.0,1000.33
OUT0018,SKU-0018-03,2025-12-01,1148.0,1016.0
OUT0018,SKU-0018-03,2026-01-01,1215.0,1048.67
OUT0018,SKU-0018-03,2026-02-01,1167.0,1121.0
OUT0018,SKU-0018-03,2026-03-01,967.0,1176.67
OUT0018,SKU-0018-03,2026-04-01,1286.0,1116.33
OUT0019,SKU-0019-04,2023-01-01,1406.0,
OUT0019,SKU-0019-04,2023-02-01,1217.0,
OUT0019,SKU-0019-04,2023-03-01,1398.0,
OUT0019,SKU-0019-04,2023-04-01,1464.0,1340.33
OUT0019,SKU-0019-04,2023-05-01,1243.0,1359.67
OUT0019,SKU-0019-04,2023-06-01,1156.0,1368.33
OUT0019,SKU-0019-04,2023-07-01,1090.0,1287.67
OUT0019,SKU-0019-04,2023-08-01,1114.0,1163.0
OUT0019,SKU-0019-04,2023-09-01,1190.0,1120.0
OUT0019,SKU-0019-04,2023-10-01,1238.0,1131.33
OUT0019,SKU-0019-04,2023-11-01,1346.0,1180.67
OUT0019,SKU-0019-04,2023-12-01,1083.0,1258.0
OUT0019,SKU-0019-04,2024-01-01,1281.0,1222.33
OUT0019,SKU-0019-04,2024-02-01,1469.0,1236.67
OUT0019,SKU-0019-04,2024-03-01,1342.0,1277.67
OUT0019,SKU-0019-04,2024-04-01,1346.0,1364.0
OUT0019,SKU-0019-04,2024-05-01,1361.0,1385.67
OUT0019,SKU-0019-04,2024-06-01,1144.0,1349.67
OUT0019,SKU-0019-04,2024-07-01,1426.0,1283.67
OUT0019,SKU-0019-04,2024-08-01,1078.0,1310.33
OUT0019,SKU-0019-04,2024-09-01,1158.0,1216.0
OUT0019,SKU-0019-04,2024-10-01,1156.0,1220.67
OUT0019,SKU-0019-04,2024-11-01,1199.0,1130.67
OUT0019,SKU-0019-04,2024-12-01,1511.0,1171.0
OUT0019,SKU-0019-04,2025-01-01,1207.0,1288.67
OUT0019,SKU-0019-04,2025-02-01,1416.0,1305.67
OUT0019,SKU-0019-04,2025-03-01,1566.0,1378.0
OUT0019,SKU-0019-04,2025-04-01,1471.0,1396.33
OUT0019,SKU-0019-04,2025-05-01,1389.0,1484.33
OUT0019,SKU-0019-04,2025-06-01,1245.0,1475.33
OUT0019,SKU-0019-04,2025-07-01,1087.0,1368.33
OUT0019,SKU-0019-04,2025-08-01,1172.0,1240.33
OUT0019,SKU-0019-04,2025-09-01,1135.0,1168.0
OUT0019,SKU-0019-04,2025-10-01,1078.0,1131.33
OUT0019,SKU-0019-04,2025-11-01,1153.0,1128.33
OUT0019,SKU-0019-04,2025-12-01,1320.0,1122.0
OUT0019,SKU-0019-04,2026-01-01,1237.0,1183.67
OUT0019,SKU-0019-04,2026-02-01,1329.0,1236.67
OUT0019,SKU-0019-04,2026-03-01,1286.0,1295.33
OUT0019,SKU-0019-04,2026-04-01,1230.0,1284.0
OUT0020,SKU-0020-05,2023-01-01,475.0,
OUT0020,SKU-0020-05,2023-02-01,571.0,
OUT0020,SKU-0020-05,2023-03-01,567.0,
OUT0020,SKU-0020-05,2023-04-01,425.0,537.67
OUT0020,SKU-0020-05,2023-05-01,459.0,521.0
OUT0020,SKU-0020-05,2023-06-01,465.0,483.67
OUT0020,SKU-0020-05,2023-07-01,449.0,449.67
OUT0020,SKU-0020-05,2023-08-01,409.0,457.67
OUT0020,SKU-0020-05,2023-09-01,466.0,441.0
OUT0020,SKU-0020-05,2023-10-01,500.0,441.33
OUT0020,SKU-0020-05,2023-11-01,458.0,458.33
OUT0020,SKU-0020-05,2023-12-01,586.0,474.67
OUT0020,SKU-0020-05,2024-01-01,425.0,514.67
OUT0020,SKU-0020-05,2024-02-01,561.0,489.67
OUT0020,SKU-0020-05,2024-03-01,477.6354,524.0
OUT0020,SKU-0020-05,2024-04-01,535.0,487.88
OUT0020,SKU-0020-05,2024-05-01,570.0,524.55
OUT0020,SKU-0020-05,2024-06-01,494.0,527.55
OUT0020,SKU-0020-05,2024-07-01,430.0,533.0
OUT0020,SKU-0020-05,2024-08-01,469.0,498.0
OUT0020,SKU-0020-05,2024-09-01,422.0,464.33
OUT0020,SKU-0020-05,2024-10-01,468.0,440.33
OUT0020,SKU-0020-05,2024-11-01,430.0,453.0
OUT0020,SKU-0020-05,2024-12-01,489.0,440.0
OUT0020,SKU-0020-05,2025-01-01,507.0,462.33
OUT0020,SKU-0020-05,2025-02-01,496.0,475.33
OUT0020,SKU-0020-05,2025-03-01,447.0,497.33
OUT0020,SKU-0020-05,2025-04-01,457.0,483.33
OUT0020,SKU-0020-05,2025-05-01,478.0,466.67
OUT0020,SKU-0020-05,2025-06-01,433.0,460.67
OUT0020,SKU-0020-05,2025-07-01,488.0,456.0
OUT0020,SKU-0020-05,2025-08-01,430.0,466.33
OUT0020,SKU-0020-05,2025-09-01,454.0,450.33
OUT0020,SKU-0020-05,2025-10-01,419.0,457.33
OUT0020,SKU-0020-05,2025-11-01,513.0,434.33
OUT0020,SKU-0020-05,2025-12-01,457.0,462.0
OUT0020,SKU-0020-05,2026-01-01,582.0,463.0
OUT0020,SKU-0020-05,2026-02-01,607.0,517.33
OUT0020,SKU-0020-05,2026-03-01,489.0,548.67
OUT0020,SKU-0020-05,2026-04-01,526.0,559.33
OUT0021,SKU-0021-01,2023-01-01,4886.0,
OUT0021,SKU-0021-01,2023-02-01,4751.0,
OUT0021,SKU-0021-01,2023-03-01,4775.0,
OUT0021,SKU-0021-01,2023-04-01,4344.0,4804.0
OUT0021,SKU-0021-01,2023-05-01,3955.0,4623.33
OUT0021,SKU-0021-01,2023-06-01,4275.0,4358.0
OUT0021,SKU-0021-01,2023-07-01,5104.0,4191.33
OUT0021,SKU-0021-01,2023-08-01,4708.0,4444.67
OUT0021,SKU-0021-01,2023-09-01,4281.0,4695.67
OUT0021,SKU-0021-01,2023-10-01,3694.0,4697.67
OUT0021,SKU-0021-01,2023-11-01,4810.0,4227.67
OUT0021,SKU-0021-01,2023-12-01,4916.0,4261.67
OUT0021,SKU-0021-01,2024-01-01,4312.0,4473.33
OUT0021,SKU-0021-01,2024-02-01,4716.0,4679.33
OUT0021,SKU-0021-01,2024-03-01,4483.0,4648.0
OUT0021,SKU-0021-01,2024-04-01,5482.0,4503.67
OUT0021,SKU-0021-01,2024-05-01,4459.0,4893.67
OUT0021,SKU-0021-01,2024-06-01,5156.0,4808.0
OUT0021,SKU-0021-01,2024-07-01,4585.0,5032.33
OUT0021,SKU-0021-01,2024-08-01,4227.0,4733.33
OUT0021,SKU-0021-01,2024-09-01,5293.0,4656.0
OUT0021,SKU-0021-01,2024-10-01,4298.0,4701.67
OUT0021,SKU-0021-01,2024-11-01,4046.0,4606.0
OUT0021,SKU-0021-01,2024-12-01,4150.0,4545.67
OUT0021,SKU-0021-01,2025-01-01,4924.0,4164.67
OUT0021,SKU-0021-01,2025-02-01,5335.0,4373.33
OUT0021,SKU-0021-01,2025-03-01,5045.0,4803.0
OUT0021,SKU-0021-01,2025-04-01,5352.0,5101.33
OUT0021,SKU-0021-01,2025-05-01,5395.0,5244.0
OUT0021,SKU-0021-01,2025-06-01,5358.0,5264.0
OUT0021,SKU-0021-01,2025-07-01,4328.0,5368.33
OUT0021,SKU-0021-01,2025-08-01,4406.0,5027.0
OUT0021,SKU-0021-01,2025-09-01,4891.0,4697.33
OUT0021,SKU-0021-01,2025-10-01,3945.0,4541.67
OUT0021,SKU-0021-01,2025-11-01,3906.0,4414.0
OUT0021,SKU-0021-01,2025-12-01,4780.0,4247.33
OUT0021,SKU-0021-01,2026-01-01,3961.0,4210.33
OUT0021,SKU-0021-01,2026-02-01,4451.0,4215.67
OUT0021,SKU-0021-01,2026-03-01,4333.0,4397.33
OUT0021,SKU-0021-01,2026-04-01,5064.0,4248.33
OUT0022,SKU-0022-02,2023-01-01,858.0,
OUT0022,SKU-0022-02,2023-02-01,735.0,
OUT0022,SKU-0022-02,2023-03-01,924.0,
OUT0022,SKU-0022-02,2023-04-01,864.0,839.0
OUT0022,SKU-0022-02,2023-05-01,804.0,841.0
OUT0022,SKU-0022-02,2023-06-01,800.0,864.0
OUT0022,SKU-0022-02,2023-07-01,808.0,822.67
OUT0022,SKU-0022-02,2023-08-01,718.0,804.0
OUT0022,SKU-0022-02,2023-09-01,678.0,775.33
OUT0022,SKU-0022-02,2023-10-01,684.0,734.67
OUT0022,SKU-0022-02,2023-11-01,688.0,693.33
OUT0022,SKU-0022-02,2023-12-01,798.0,683.33
OUT0022,SKU-0022-02,2024-01-01,825.0,723.33
OUT0022,SKU-0022-02,2024-02-01,756.0,770.33
OUT0022,SKU-0022-02,2024-03-01,824.0,793.0
OUT0022,SKU-0022-02,2024-04-01,893.0,801.67
OUT0022,SKU-0022-02,2024-05-01,745.0,824.33
OUT0022,SKU-0022-02,2024-06-01,755.0,820.67
OUT0022,SKU-0022-02,2024-07-01,751.0,797.67
OUT0022,SKU-0022-02,2024-08-01,788.0,750.33
OUT0022,SKU-0022-02,2024-09-01,606.0,764.67
OUT0022,SKU-0022-02,2024-10-01,592.0,715.0
OUT0022,SKU-0022-02,2024-11-01,757.0,662.0
OUT0022,SKU-0022-02,2024-12-01,746.0,651.67
OUT0022,SKU-0022-02,2025-01-01,768.0,698.33
OUT0022,SKU-0022-02,2025-02-01,883.0,757.0
OUT0022,SKU-0022-02,2025-03-01,820.0,799.0
OUT0022,SKU-0022-02,2025-04-01,692.0,823.67
OUT0022,SKU-0022-02,2025-05-01,722.0,798.33
OUT0022,SKU-0022-02,2025-06-01,874.0,744.67
OUT0022,SKU-0022-02,2025-07-01,725.0,762.67
OUT0022,SKU-0022-02,2025-08-01,664.0,773.67
OUT0022,SKU-0022-02,2025-09-01,712.0,754.33
OUT0022,SKU-0022-02,2025-10-01,638.0,700.33
OUT0022,SKU-0022-02,2025-11-01,785.0,671.33
OUT0022,SKU-0022-02,2025-12-01,856.0,711.67
OUT0022,SKU-0022-02,2026-01-01,773.0,759.67
OUT0022,SKU-0022-02,2026-02-01,915.0,804.67
OUT0022,SKU-0022-02,2026-03-01,841.0,848.0
OUT0022,SKU-0022-02,2026-04-01,795.0,843.0
OUT0023,SKU-0023-03,2023-01-01,554.0,
OUT0023,SKU-0023-03,2023-02-01,555.0,
OUT0023,SKU-0023-03,2023-03-01,537.0,
OUT0023,SKU-0023-03,2023-04-01,541.0,548.67
OUT0023,SKU-0023-03,2023-05-01,519.0,544.33
OUT0023,SKU-0023-03,2023-06-01,508.0,532.33
OUT0023,SKU-0023-03,2023-07-01,467.0,522.67
OUT0023,SKU-0023-03,2023-08-01,532.0,498.0
OUT0023,SKU-0023-03,2023-09-01,523.0,502.33
OUT0023,SKU-0023-03,2023-10-01,435.0,507.33
OUT0023,SKU-0023-03,2023-11-01,586.0,496.67
OUT0023,SKU-0023-03,2023-12-01,535.0,514.67
OUT0023,SKU-0023-03,2024-01-01,624.0,518.67
OUT0023,SKU-0023-03,2024-02-01,650.0,581.67
OUT0023,SKU-0023-03,2024-03-01,626.0,603.0
OUT0023,SKU-0023-03,2024-04-01,493.0,633.33
OUT0023,SKU-0023-03,2024-05-01,522.0,589.67
OUT0023,SKU-0023-03,2024-06-01,549.0,547.0
OUT0023,SKU-0023-03,2024-07-01,587.0,521.33
OUT0023,SKU-0023-03,2024-08-01,492.0,552.67
OUT0023,SKU-0023-03,2024-09-01,513.0,542.67
OUT0023,SKU-0023-03,2024-10-01,579.0,530.67
OUT0023,SKU-0023-03,2024-11-01,500.0,528.0
